Label,Notation,Parent Notation,Sort Priority
Halocarbon bank: HFC-152a,halocarbon-bank-hfc-152a,,138
Waste,waste,,139
Halocarbon bank: HFC-227ea,halocarbon-bank-hfc-227ea,,140
Gypsum produced,gypsum-produced,,141
Halocarbon bank: HFC-32,halocarbon-bank-hfc-32,,142
Halocarbon used for manufacturing: HFC-125,halocarbon-used-for-manufacturing-hfc-125,,143
Halocarbon used for manufacturing: HFC-143a,halocarbon-used-for-manufacturing-hfc-143a,,144
Halocarbon bank: C4F10,halocarbon-bank-c4f10,,145
Halocarbon used for manufacturing: C4F10,halocarbon-used-for-manufacturing-c4f10,,146
Biogas,biogas,,147
Halocarbon used for manufacturing: HFC-32,halocarbon-used-for-manufacturing-hfc-32,,148
Halocarbon in products at disposal: HFC-152a,halocarbon-in-products-at-disposal-hfc-152a,,149
Halocarbon in products at disposal: HFC-125,halocarbon-in-products-at-disposal-hfc-125,,150
Halocarbon in products at disposal: HFC-143a,halocarbon-in-products-at-disposal-hfc-143a,,151
Halocarbon used for manufacturing: HFC-152a,halocarbon-used-for-manufacturing-hfc-152a,,152
Halocarbon used for manufacturing: HFC-227ea,halocarbon-used-for-manufacturing-hfc-227ea,,153
Halocarbon bank: HFC-245fa,halocarbon-bank-hfc-245fa,,154
Halocarbon used for manufacturing: HFC-245fa,halocarbon-used-for-manufacturing-hfc-245fa,,155
Halocarbon bank: HFC-365mfc,halocarbon-bank-hfc-365mfc,,156
Halocarbon used for manufacturing: HFC-365mfc,halocarbon-used-for-manufacturing-hfc-365mfc,,157
Halocarbon in products at disposal: C4F10,halocarbon-in-products-at-disposal-c4f10,,158
Halocarbon use: HFC-43-10mee,halocarbon-use-hfc-43-10mee,,159
Halocarbon in products at disposal: HFC-134a,halocarbon-in-products-at-disposal-hfc-134a,,160
Biodiesel,biodiesel,,161
Liquid bio-fuels,liquid-bio-fuels,,162
Urea consumption,urea-consumption,,163
Halocarbon in products at disposal: HFC-32,halocarbon-in-products-at-disposal-hfc-32,,164
Halocarbon in products at disposal: HFC-227ea,halocarbon-in-products-at-disposal-hfc-227ea,,165
Halocarbon in products at disposal: HFC-245fa,halocarbon-in-products-at-disposal-hfc-245fa,,166
Halocarbon in products at disposal: HFC-365mfc,halocarbon-in-products-at-disposal-hfc-365mfc,,167
Bio-MTBE,bio-mtbe,,168
