Label,URI,Parent URI,Sort Priority,Description,Local Notation
E07000071,http://statistics.data.gov.uk/id/statistical-geography/E07000071,,47,,E07000071
E07000072,http://statistics.data.gov.uk/id/statistical-geography/E07000072,,48,,E07000072
E07000073,http://statistics.data.gov.uk/id/statistical-geography/E07000073,,49,,E07000073
E07000074,http://statistics.data.gov.uk/id/statistical-geography/E07000074,,50,,E07000074
E07000075,http://statistics.data.gov.uk/id/statistical-geography/E07000075,,51,,E07000075
E07000076,http://statistics.data.gov.uk/id/statistical-geography/E07000076,,52,,E07000076
E07000077,http://statistics.data.gov.uk/id/statistical-geography/E07000077,,53,,E07000077
E07000095,http://statistics.data.gov.uk/id/statistical-geography/E07000095,,54,,E07000095
E07000096,http://statistics.data.gov.uk/id/statistical-geography/E07000096,,55,,E07000096
E07000242,http://statistics.data.gov.uk/id/statistical-geography/E07000242,,56,,E07000242
E07000098,http://statistics.data.gov.uk/id/statistical-geography/E07000098,,57,,E07000098
E07000099,http://statistics.data.gov.uk/id/statistical-geography/E07000099,,58,,E07000099
E07000240,http://statistics.data.gov.uk/id/statistical-geography/E07000240,,59,,E07000240
E07000243,http://statistics.data.gov.uk/id/statistical-geography/E07000243,,60,,E07000243
E07000102,http://statistics.data.gov.uk/id/statistical-geography/E07000102,,61,,E07000102
E07000103,http://statistics.data.gov.uk/id/statistical-geography/E07000103,,62,,E07000103
E07000241,http://statistics.data.gov.uk/id/statistical-geography/E07000241,,63,,E07000241
E06000032,http://statistics.data.gov.uk/id/statistical-geography/E06000032,,64,,E06000032
E07000143,http://statistics.data.gov.uk/id/statistical-geography/E07000143,,65,,E07000143
E07000144,http://statistics.data.gov.uk/id/statistical-geography/E07000144,,66,,E07000144
E07000145,http://statistics.data.gov.uk/id/statistical-geography/E07000145,,67,,E07000145
E07000146,http://statistics.data.gov.uk/id/statistical-geography/E07000146,,68,,E07000146
E07000147,http://statistics.data.gov.uk/id/statistical-geography/E07000147,,69,,E07000147
E07000148,http://statistics.data.gov.uk/id/statistical-geography/E07000148,,70,,E07000148
E07000149,http://statistics.data.gov.uk/id/statistical-geography/E07000149,,71,,E07000149
E06000031,http://statistics.data.gov.uk/id/statistical-geography/E06000031,,72,,E06000031
E06000033,http://statistics.data.gov.uk/id/statistical-geography/E06000033,,73,,E06000033
E07000200,http://statistics.data.gov.uk/id/statistical-geography/E07000200,,74,,E07000200
E07000244,http://statistics.data.gov.uk/id/statistical-geography/E07000244,,75,,E07000244
E07000202,http://statistics.data.gov.uk/id/statistical-geography/E07000202,,76,,E07000202
E07000203,http://statistics.data.gov.uk/id/statistical-geography/E07000203,,77,,E07000203
E07000245,http://statistics.data.gov.uk/id/statistical-geography/E07000245,,78,,E07000245
E06000034,http://statistics.data.gov.uk/id/statistical-geography/E06000034,,79,,E06000034
E09000002,http://statistics.data.gov.uk/id/statistical-geography/E09000002,,80,,E09000002
E09000003,http://statistics.data.gov.uk/id/statistical-geography/E09000003,,81,,E09000003
E09000004,http://statistics.data.gov.uk/id/statistical-geography/E09000004,,82,,E09000004
E09000005,http://statistics.data.gov.uk/id/statistical-geography/E09000005,,83,,E09000005
E09000006,http://statistics.data.gov.uk/id/statistical-geography/E09000006,,84,,E09000006
E09000007,http://statistics.data.gov.uk/id/statistical-geography/E09000007,,85,,E09000007
E09000001,http://statistics.data.gov.uk/id/statistical-geography/E09000001,,86,,E09000001
E09000008,http://statistics.data.gov.uk/id/statistical-geography/E09000008,,87,,E09000008
E09000009,http://statistics.data.gov.uk/id/statistical-geography/E09000009,,88,,E09000009
E09000010,http://statistics.data.gov.uk/id/statistical-geography/E09000010,,89,,E09000010
E09000011,http://statistics.data.gov.uk/id/statistical-geography/E09000011,,90,,E09000011
E09000012,http://statistics.data.gov.uk/id/statistical-geography/E09000012,,91,,E09000012
E09000013,http://statistics.data.gov.uk/id/statistical-geography/E09000013,,92,,E09000013
E09000014,http://statistics.data.gov.uk/id/statistical-geography/E09000014,,93,,E09000014
E09000015,http://statistics.data.gov.uk/id/statistical-geography/E09000015,,94,,E09000015
E09000016,http://statistics.data.gov.uk/id/statistical-geography/E09000016,,95,,E09000016
E09000017,http://statistics.data.gov.uk/id/statistical-geography/E09000017,,96,,E09000017
E09000018,http://statistics.data.gov.uk/id/statistical-geography/E09000018,,97,,E09000018
E09000019,http://statistics.data.gov.uk/id/statistical-geography/E09000019,,98,,E09000019
E09000020,http://statistics.data.gov.uk/id/statistical-geography/E09000020,,99,,E09000020
E09000021,http://statistics.data.gov.uk/id/statistical-geography/E09000021,,100,,E09000021
E09000022,http://statistics.data.gov.uk/id/statistical-geography/E09000022,,101,,E09000022
E09000023,http://statistics.data.gov.uk/id/statistical-geography/E09000023,,102,,E09000023
E09000024,http://statistics.data.gov.uk/id/statistical-geography/E09000024,,103,,E09000024
E09000025,http://statistics.data.gov.uk/id/statistical-geography/E09000025,,104,,E09000025
E09000026,http://statistics.data.gov.uk/id/statistical-geography/E09000026,,105,,E09000026
E09000027,http://statistics.data.gov.uk/id/statistical-geography/E09000027,,106,,E09000027
E09000028,http://statistics.data.gov.uk/id/statistical-geography/E09000028,,107,,E09000028
E09000029,http://statistics.data.gov.uk/id/statistical-geography/E09000029,,108,,E09000029
E09000030,http://statistics.data.gov.uk/id/statistical-geography/E09000030,,109,,E09000030
E09000031,http://statistics.data.gov.uk/id/statistical-geography/E09000031,,110,,E09000031
E09000032,http://statistics.data.gov.uk/id/statistical-geography/E09000032,,111,,E09000032
E09000033,http://statistics.data.gov.uk/id/statistical-geography/E09000033,,112,,E09000033
E06000005,http://statistics.data.gov.uk/id/statistical-geography/E06000005,,113,,E06000005
E06000047,http://statistics.data.gov.uk/id/statistical-geography/E06000047,,114,,E06000047
E08000037,http://statistics.data.gov.uk/id/statistical-geography/E08000037,,115,,E08000037
E06000001,http://statistics.data.gov.uk/id/statistical-geography/E06000001,,116,,E06000001
E06000002,http://statistics.data.gov.uk/id/statistical-geography/E06000002,,117,,E06000002
E08000021,http://statistics.data.gov.uk/id/statistical-geography/E08000021,,118,,E08000021
E08000022,http://statistics.data.gov.uk/id/statistical-geography/E08000022,,119,,E08000022
E06000057,http://statistics.data.gov.uk/id/statistical-geography/E06000057,,120,,E06000057
E06000003,http://statistics.data.gov.uk/id/statistical-geography/E06000003,,121,,E06000003
E08000023,http://statistics.data.gov.uk/id/statistical-geography/E08000023,,122,,E08000023
E06000004,http://statistics.data.gov.uk/id/statistical-geography/E06000004,,123,,E06000004
E08000024,http://statistics.data.gov.uk/id/statistical-geography/E08000024,,124,,E08000024
E06000008,http://statistics.data.gov.uk/id/statistical-geography/E06000008,,125,,E06000008
E06000009,http://statistics.data.gov.uk/id/statistical-geography/E06000009,,126,,E06000009
E08000001,http://statistics.data.gov.uk/id/statistical-geography/E08000001,,127,,E08000001
E08000002,http://statistics.data.gov.uk/id/statistical-geography/E08000002,,128,,E08000002
E06000049,http://statistics.data.gov.uk/id/statistical-geography/E06000049,,129,,E06000049
E06000050,http://statistics.data.gov.uk/id/statistical-geography/E06000050,,130,,E06000050
E07000026,http://statistics.data.gov.uk/id/statistical-geography/E07000026,,131,,E07000026
E07000027,http://statistics.data.gov.uk/id/statistical-geography/E07000027,,132,,E07000027
E07000028,http://statistics.data.gov.uk/id/statistical-geography/E07000028,,133,,E07000028
E07000029,http://statistics.data.gov.uk/id/statistical-geography/E07000029,,134,,E07000029
E07000030,http://statistics.data.gov.uk/id/statistical-geography/E07000030,,135,,E07000030
E07000031,http://statistics.data.gov.uk/id/statistical-geography/E07000031,,136,,E07000031
E06000006,http://statistics.data.gov.uk/id/statistical-geography/E06000006,,137,,E06000006
E08000011,http://statistics.data.gov.uk/id/statistical-geography/E08000011,,138,,E08000011
E07000117,http://statistics.data.gov.uk/id/statistical-geography/E07000117,,139,,E07000117
E07000118,http://statistics.data.gov.uk/id/statistical-geography/E07000118,,140,,E07000118
E07000119,http://statistics.data.gov.uk/id/statistical-geography/E07000119,,141,,E07000119
E07000120,http://statistics.data.gov.uk/id/statistical-geography/E07000120,,142,,E07000120
E07000121,http://statistics.data.gov.uk/id/statistical-geography/E07000121,,143,,E07000121
E07000122,http://statistics.data.gov.uk/id/statistical-geography/E07000122,,144,,E07000122
E07000123,http://statistics.data.gov.uk/id/statistical-geography/E07000123,,145,,E07000123
E07000124,http://statistics.data.gov.uk/id/statistical-geography/E07000124,,146,,E07000124
E07000125,http://statistics.data.gov.uk/id/statistical-geography/E07000125,,147,,E07000125
E07000126,http://statistics.data.gov.uk/id/statistical-geography/E07000126,,148,,E07000126
E07000127,http://statistics.data.gov.uk/id/statistical-geography/E07000127,,149,,E07000127
E07000128,http://statistics.data.gov.uk/id/statistical-geography/E07000128,,150,,E07000128
E08000012,http://statistics.data.gov.uk/id/statistical-geography/E08000012,,151,,E08000012
E08000003,http://statistics.data.gov.uk/id/statistical-geography/E08000003,,152,,E08000003
E08000004,http://statistics.data.gov.uk/id/statistical-geography/E08000004,,153,,E08000004
E08000005,http://statistics.data.gov.uk/id/statistical-geography/E08000005,,154,,E08000005
E08000006,http://statistics.data.gov.uk/id/statistical-geography/E08000006,,155,,E08000006
E08000014,http://statistics.data.gov.uk/id/statistical-geography/E08000014,,156,,E08000014
E08000013,http://statistics.data.gov.uk/id/statistical-geography/E08000013,,157,,E08000013
E08000007,http://statistics.data.gov.uk/id/statistical-geography/E08000007,,158,,E08000007
E08000008,http://statistics.data.gov.uk/id/statistical-geography/E08000008,,159,,E08000008
E08000009,http://statistics.data.gov.uk/id/statistical-geography/E08000009,,160,,E08000009
E06000007,http://statistics.data.gov.uk/id/statistical-geography/E06000007,,161,,E06000007
E08000010,http://statistics.data.gov.uk/id/statistical-geography/E08000010,,162,,E08000010
E08000015,http://statistics.data.gov.uk/id/statistical-geography/E08000015,,163,,E08000015
E06000036,http://statistics.data.gov.uk/id/statistical-geography/E06000036,,164,,E06000036
E06000043,http://statistics.data.gov.uk/id/statistical-geography/E06000043,,165,,E06000043
E06000060,http://statistics.data.gov.uk/id/statistical-geography/E06000060,,166,,E06000060
E07000061,http://statistics.data.gov.uk/id/statistical-geography/E07000061,,167,,E07000061
E07000062,http://statistics.data.gov.uk/id/statistical-geography/E07000062,,168,,E07000062
E07000063,http://statistics.data.gov.uk/id/statistical-geography/E07000063,,169,,E07000063
E07000064,http://statistics.data.gov.uk/id/statistical-geography/E07000064,,170,,E07000064
E07000065,http://statistics.data.gov.uk/id/statistical-geography/E07000065,,171,,E07000065
E07000084,http://statistics.data.gov.uk/id/statistical-geography/E07000084,,172,,E07000084
E07000085,http://statistics.data.gov.uk/id/statistical-geography/E07000085,,173,,E07000085
E07000086,http://statistics.data.gov.uk/id/statistical-geography/E07000086,,174,,E07000086
E07000087,http://statistics.data.gov.uk/id/statistical-geography/E07000087,,175,,E07000087
E07000088,http://statistics.data.gov.uk/id/statistical-geography/E07000088,,176,,E07000088
E07000089,http://statistics.data.gov.uk/id/statistical-geography/E07000089,,177,,E07000089
E07000090,http://statistics.data.gov.uk/id/statistical-geography/E07000090,,178,,E07000090
E07000091,http://statistics.data.gov.uk/id/statistical-geography/E07000091,,179,,E07000091
E07000092,http://statistics.data.gov.uk/id/statistical-geography/E07000092,,180,,E07000092
E07000093,http://statistics.data.gov.uk/id/statistical-geography/E07000093,,181,,E07000093
E07000094,http://statistics.data.gov.uk/id/statistical-geography/E07000094,,182,,E07000094
E06000046,http://statistics.data.gov.uk/id/statistical-geography/E06000046,,183,,E06000046
E07000105,http://statistics.data.gov.uk/id/statistical-geography/E07000105,,184,,E07000105
E07000106,http://statistics.data.gov.uk/id/statistical-geography/E07000106,,185,,E07000106
E07000107,http://statistics.data.gov.uk/id/statistical-geography/E07000107,,186,,E07000107
E07000108,http://statistics.data.gov.uk/id/statistical-geography/E07000108,,187,,E07000108
E07000112,http://statistics.data.gov.uk/id/statistical-geography/E07000112,,188,,E07000112
E07000109,http://statistics.data.gov.uk/id/statistical-geography/E07000109,,189,,E07000109
E07000110,http://statistics.data.gov.uk/id/statistical-geography/E07000110,,190,,E07000110
E07000111,http://statistics.data.gov.uk/id/statistical-geography/E07000111,,191,,E07000111
E07000113,http://statistics.data.gov.uk/id/statistical-geography/E07000113,,192,,E07000113
E07000114,http://statistics.data.gov.uk/id/statistical-geography/E07000114,,193,,E07000114
E07000115,http://statistics.data.gov.uk/id/statistical-geography/E07000115,,194,,E07000115
E07000116,http://statistics.data.gov.uk/id/statistical-geography/E07000116,,195,,E07000116
E06000035,http://statistics.data.gov.uk/id/statistical-geography/E06000035,,196,,E06000035
E06000042,http://statistics.data.gov.uk/id/statistical-geography/E06000042,,197,,E06000042
E07000177,http://statistics.data.gov.uk/id/statistical-geography/E07000177,,198,,E07000177
E07000178,http://statistics.data.gov.uk/id/statistical-geography/E07000178,,199,,E07000178
E07000179,http://statistics.data.gov.uk/id/statistical-geography/E07000179,,200,,E07000179
E07000180,http://statistics.data.gov.uk/id/statistical-geography/E07000180,,201,,E07000180
E07000181,http://statistics.data.gov.uk/id/statistical-geography/E07000181,,202,,E07000181
E06000044,http://statistics.data.gov.uk/id/statistical-geography/E06000044,,203,,E06000044
E06000038,http://statistics.data.gov.uk/id/statistical-geography/E06000038,,204,,E06000038
E06000039,http://statistics.data.gov.uk/id/statistical-geography/E06000039,,205,,E06000039
E06000045,http://statistics.data.gov.uk/id/statistical-geography/E06000045,,206,,E06000045
E07000207,http://statistics.data.gov.uk/id/statistical-geography/E07000207,,207,,E07000207
E07000208,http://statistics.data.gov.uk/id/statistical-geography/E07000208,,208,,E07000208
E07000209,http://statistics.data.gov.uk/id/statistical-geography/E07000209,,209,,E07000209
E07000210,http://statistics.data.gov.uk/id/statistical-geography/E07000210,,210,,E07000210
E07000211,http://statistics.data.gov.uk/id/statistical-geography/E07000211,,211,,E07000211
E07000212,http://statistics.data.gov.uk/id/statistical-geography/E07000212,,212,,E07000212
E07000213,http://statistics.data.gov.uk/id/statistical-geography/E07000213,,213,,E07000213
E07000214,http://statistics.data.gov.uk/id/statistical-geography/E07000214,,214,,E07000214
E07000215,http://statistics.data.gov.uk/id/statistical-geography/E07000215,,215,,E07000215
E07000216,http://statistics.data.gov.uk/id/statistical-geography/E07000216,,216,,E07000216
E07000217,http://statistics.data.gov.uk/id/statistical-geography/E07000217,,217,,E07000217
E06000037,http://statistics.data.gov.uk/id/statistical-geography/E06000037,,218,,E06000037
E07000223,http://statistics.data.gov.uk/id/statistical-geography/E07000223,,219,,E07000223
E07000224,http://statistics.data.gov.uk/id/statistical-geography/E07000224,,220,,E07000224
E07000225,http://statistics.data.gov.uk/id/statistical-geography/E07000225,,221,,E07000225
E07000226,http://statistics.data.gov.uk/id/statistical-geography/E07000226,,222,,E07000226
E07000227,http://statistics.data.gov.uk/id/statistical-geography/E07000227,,223,,E07000227
E07000228,http://statistics.data.gov.uk/id/statistical-geography/E07000228,,224,,E07000228
E07000229,http://statistics.data.gov.uk/id/statistical-geography/E07000229,,225,,E07000229
E06000040,http://statistics.data.gov.uk/id/statistical-geography/E06000040,,226,,E06000040
E06000041,http://statistics.data.gov.uk/id/statistical-geography/E06000041,,227,,E06000041
E06000022,http://statistics.data.gov.uk/id/statistical-geography/E06000022,,228,,E06000022
E06000023,http://statistics.data.gov.uk/id/statistical-geography/E06000023,,229,,E06000023
E06000052,http://statistics.data.gov.uk/id/statistical-geography/E06000052,,230,,E06000052
E07000040,http://statistics.data.gov.uk/id/statistical-geography/E07000040,,231,,E07000040
E07000041,http://statistics.data.gov.uk/id/statistical-geography/E07000041,,232,,E07000041
E07000042,http://statistics.data.gov.uk/id/statistical-geography/E07000042,,233,,E07000042
E07000043,http://statistics.data.gov.uk/id/statistical-geography/E07000043,,234,,E07000043
E07000044,http://statistics.data.gov.uk/id/statistical-geography/E07000044,,235,,E07000044
E07000045,http://statistics.data.gov.uk/id/statistical-geography/E07000045,,236,,E07000045
E07000046,http://statistics.data.gov.uk/id/statistical-geography/E07000046,,237,,E07000046
E07000047,http://statistics.data.gov.uk/id/statistical-geography/E07000047,,238,,E07000047
E06000058,http://statistics.data.gov.uk/id/statistical-geography/E06000058,,239,,E06000058
E06000059,http://statistics.data.gov.uk/id/statistical-geography/E06000059,,240,,E06000059
E07000078,http://statistics.data.gov.uk/id/statistical-geography/E07000078,,241,,E07000078
E07000079,http://statistics.data.gov.uk/id/statistical-geography/E07000079,,242,,E07000079
E07000080,http://statistics.data.gov.uk/id/statistical-geography/E07000080,,243,,E07000080
E07000081,http://statistics.data.gov.uk/id/statistical-geography/E07000081,,244,,E07000081
E07000082,http://statistics.data.gov.uk/id/statistical-geography/E07000082,,245,,E07000082
E07000083,http://statistics.data.gov.uk/id/statistical-geography/E07000083,,246,,E07000083
E06000053,http://statistics.data.gov.uk/id/statistical-geography/E06000053,,247,,E06000053
E06000024,http://statistics.data.gov.uk/id/statistical-geography/E06000024,,248,,E06000024
E06000026,http://statistics.data.gov.uk/id/statistical-geography/E06000026,,249,,E06000026
E07000187,http://statistics.data.gov.uk/id/statistical-geography/E07000187,,250,,E07000187
E07000188,http://statistics.data.gov.uk/id/statistical-geography/E07000188,,251,,E07000188
E07000246,http://statistics.data.gov.uk/id/statistical-geography/E07000246,,252,,E07000246
E07000189,http://statistics.data.gov.uk/id/statistical-geography/E07000189,,253,,E07000189
E06000025,http://statistics.data.gov.uk/id/statistical-geography/E06000025,,254,,E06000025
E06000030,http://statistics.data.gov.uk/id/statistical-geography/E06000030,,255,,E06000030
E06000027,http://statistics.data.gov.uk/id/statistical-geography/E06000027,,256,,E06000027
E06000054,http://statistics.data.gov.uk/id/statistical-geography/E06000054,,257,,E06000054
E08000025,http://statistics.data.gov.uk/id/statistical-geography/E08000025,,258,,E08000025
E08000026,http://statistics.data.gov.uk/id/statistical-geography/E08000026,,259,,E08000026
E08000027,http://statistics.data.gov.uk/id/statistical-geography/E08000027,,260,,E08000027
E06000019,http://statistics.data.gov.uk/id/statistical-geography/E06000019,,261,,E06000019
E08000028,http://statistics.data.gov.uk/id/statistical-geography/E08000028,,262,,E08000028
E06000051,http://statistics.data.gov.uk/id/statistical-geography/E06000051,,263,,E06000051
E08000029,http://statistics.data.gov.uk/id/statistical-geography/E08000029,,264,,E08000029
E07000192,http://statistics.data.gov.uk/id/statistical-geography/E07000192,,265,,E07000192
E07000193,http://statistics.data.gov.uk/id/statistical-geography/E07000193,,266,,E07000193
E07000194,http://statistics.data.gov.uk/id/statistical-geography/E07000194,,267,,E07000194
E07000195,http://statistics.data.gov.uk/id/statistical-geography/E07000195,,268,,E07000195
E07000196,http://statistics.data.gov.uk/id/statistical-geography/E07000196,,269,,E07000196
E07000197,http://statistics.data.gov.uk/id/statistical-geography/E07000197,,270,,E07000197
E07000198,http://statistics.data.gov.uk/id/statistical-geography/E07000198,,271,,E07000198
E07000199,http://statistics.data.gov.uk/id/statistical-geography/E07000199,,272,,E07000199
E06000021,http://statistics.data.gov.uk/id/statistical-geography/E06000021,,273,,E06000021
E06000020,http://statistics.data.gov.uk/id/statistical-geography/E06000020,,274,,E06000020
E08000030,http://statistics.data.gov.uk/id/statistical-geography/E08000030,,275,,E08000030
E07000218,http://statistics.data.gov.uk/id/statistical-geography/E07000218,,276,,E07000218
E07000219,http://statistics.data.gov.uk/id/statistical-geography/E07000219,,277,,E07000219
E07000220,http://statistics.data.gov.uk/id/statistical-geography/E07000220,,278,,E07000220
E07000221,http://statistics.data.gov.uk/id/statistical-geography/E07000221,,279,,E07000221
E07000222,http://statistics.data.gov.uk/id/statistical-geography/E07000222,,280,,E07000222
E08000031,http://statistics.data.gov.uk/id/statistical-geography/E08000031,,281,,E08000031
E07000234,http://statistics.data.gov.uk/id/statistical-geography/E07000234,,282,,E07000234
E07000235,http://statistics.data.gov.uk/id/statistical-geography/E07000235,,283,,E07000235
E07000236,http://statistics.data.gov.uk/id/statistical-geography/E07000236,,284,,E07000236
E07000237,http://statistics.data.gov.uk/id/statistical-geography/E07000237,,285,,E07000237
E07000238,http://statistics.data.gov.uk/id/statistical-geography/E07000238,,286,,E07000238
E07000239,http://statistics.data.gov.uk/id/statistical-geography/E07000239,,287,,E07000239
E08000016,http://statistics.data.gov.uk/id/statistical-geography/E08000016,,288,,E08000016
E08000032,http://statistics.data.gov.uk/id/statistical-geography/E08000032,,289,,E08000032
E08000033,http://statistics.data.gov.uk/id/statistical-geography/E08000033,,290,,E08000033
E08000017,http://statistics.data.gov.uk/id/statistical-geography/E08000017,,291,,E08000017
E06000011,http://statistics.data.gov.uk/id/statistical-geography/E06000011,,292,,E06000011
E06000010,http://statistics.data.gov.uk/id/statistical-geography/E06000010,,293,,E06000010
E08000034,http://statistics.data.gov.uk/id/statistical-geography/E08000034,,294,,E08000034
E08000035,http://statistics.data.gov.uk/id/statistical-geography/E08000035,,295,,E08000035
E06000012,http://statistics.data.gov.uk/id/statistical-geography/E06000012,,296,,E06000012
E06000013,http://statistics.data.gov.uk/id/statistical-geography/E06000013,,297,,E06000013
E07000163,http://statistics.data.gov.uk/id/statistical-geography/E07000163,,298,,E07000163
E07000164,http://statistics.data.gov.uk/id/statistical-geography/E07000164,,299,,E07000164
E07000165,http://statistics.data.gov.uk/id/statistical-geography/E07000165,,300,,E07000165
E07000166,http://statistics.data.gov.uk/id/statistical-geography/E07000166,,301,,E07000166
E07000167,http://statistics.data.gov.uk/id/statistical-geography/E07000167,,302,,E07000167
E07000168,http://statistics.data.gov.uk/id/statistical-geography/E07000168,,303,,E07000168
E07000169,http://statistics.data.gov.uk/id/statistical-geography/E07000169,,304,,E07000169
E08000018,http://statistics.data.gov.uk/id/statistical-geography/E08000018,,305,,E08000018
E08000019,http://statistics.data.gov.uk/id/statistical-geography/E08000019,,306,,E08000019
E08000036,http://statistics.data.gov.uk/id/statistical-geography/E08000036,,307,,E08000036
E06000014,http://statistics.data.gov.uk/id/statistical-geography/E06000014,,308,,E06000014
N09000001,http://statistics.data.gov.uk/id/statistical-geography/N09000001,,309,,N09000001
N09000011,http://statistics.data.gov.uk/id/statistical-geography/N09000011,,310,,N09000011
N09000002,http://statistics.data.gov.uk/id/statistical-geography/N09000002,,311,,N09000002
N09000003,http://statistics.data.gov.uk/id/statistical-geography/N09000003,,312,,N09000003
N09000004,http://statistics.data.gov.uk/id/statistical-geography/N09000004,,313,,N09000004
N09000005,http://statistics.data.gov.uk/id/statistical-geography/N09000005,,314,,N09000005
N09000006,http://statistics.data.gov.uk/id/statistical-geography/N09000006,,315,,N09000006
N09000007,http://statistics.data.gov.uk/id/statistical-geography/N09000007,,316,,N09000007
N09000008,http://statistics.data.gov.uk/id/statistical-geography/N09000008,,317,,N09000008
N09000009,http://statistics.data.gov.uk/id/statistical-geography/N09000009,,318,,N09000009
N09000010,http://statistics.data.gov.uk/id/statistical-geography/N09000010,,319,,N09000010
S12000033,http://statistics.data.gov.uk/id/statistical-geography/S12000033,,320,,S12000033
S12000034,http://statistics.data.gov.uk/id/statistical-geography/S12000034,,321,,S12000034
S12000041,http://statistics.data.gov.uk/id/statistical-geography/S12000041,,322,,S12000041
S12000035,http://statistics.data.gov.uk/id/statistical-geography/S12000035,,323,,S12000035
S12000036,http://statistics.data.gov.uk/id/statistical-geography/S12000036,,324,,S12000036
S12000005,http://statistics.data.gov.uk/id/statistical-geography/S12000005,,325,,S12000005
S12000006,http://statistics.data.gov.uk/id/statistical-geography/S12000006,,326,,S12000006
S12000042,http://statistics.data.gov.uk/id/statistical-geography/S12000042,,327,,S12000042
S12000008,http://statistics.data.gov.uk/id/statistical-geography/S12000008,,328,,S12000008
S12000045,http://statistics.data.gov.uk/id/statistical-geography/S12000045,,329,,S12000045
S12000010,http://statistics.data.gov.uk/id/statistical-geography/S12000010,,330,,S12000010
S12000011,http://statistics.data.gov.uk/id/statistical-geography/S12000011,,331,,S12000011
