period-start,east scotland,north scotland,west scotland,northern ireland,east midlands,east of england,london,north east england,north west england,south east england,south west england,wales,west midlands,yorkshire and humber
01/03/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1963,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1963,0,0.00024,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1964,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1964,0,0.00063,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1965,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1965,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1966,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1966,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1967,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1967,0,0.00009,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1968,0,0,0,0,0,0.00016,0.12814,0,0,0.00052,0,0,0,0
01/08/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1969,0,0.00021,0,0,0,0,0,0,0,0.00016,0,0,0,0
01/09/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1969,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1969,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1970,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1970,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1970,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1970,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1971,0,0.00063,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1971,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1971,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1972,0,0.00003,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1973,0,0.00003,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1973,0,0.00021,0,0,0,0,0,0,0,0.00099,0,0,0,0
01/09/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1974,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1975,0,0,0,0,0,0.00287,0.27324,0,0.00035,0.03281,0.00742,0.00511,0.00815,0
01/09/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1976,0,0,0,0,0,0,0.15075,0,0,0.00884,0.00805,0,0,0
01/07/1976,0,0,0,0,0,0,0.09548,0,0.00127,0.01198,0.0114,0.01643,0,0
01/08/1976,0,0.00021,0,0,0,0,0,0,0,0,0.00004,0,0,0
01/09/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1977,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1977,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1978,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1980,0,0,0,0,0,0,0,0,0.00367,0,0,0,0,0
01/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1982,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1983,0,0,0,0,0,0,0,0,0.00191,0.00131,0.00407,0.00125,0,0
01/08/1983,0,0,0,0,0,0,0,0,0.00035,0,0,0,0,0
01/09/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1984,0,0,0,0,0,0,0,0,0,0,0.00021,0.00014,0,0
01/09/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1986,0,0,0,0,0,0,0,0,0,0.00021,0.00071,0,0,0
01/07/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1987,0,0,0,0,0,0,0,0,0,0.00005,0,0,0,0
01/09/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1988,0,0.00021,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1989,0,0,0,0,0,0,0.16457,0,0,0.00361,0,0,0,0
01/08/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1990,0,0.00021,0,0,0,0,0,0,0,0.00005,0,0,0,0
01/08/1990,0,0,0,0,0.00064,0,0,0,0.02331,0.03715,0.00193,0.01142,0,0.00512
01/09/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/1991,0,0,0,0,0,0,0,0,0.00078,0,0,0,0,0
01/08/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
